top_frac,n_targeted,obs_top,obs_all,lift,model,horizon_months
0.05,12701,0.8261090255890711,0.5035482619959694,1.6405756665995277,rsf,24
0.1,25402,0.7902157803867025,0.5035482619959694,1.569295021006403,rsf,24
0.2,50805,0.7476925161511759,0.5035482619959694,1.4848477744466146,rsf,24
0.3,76208,0.7100411407383511,0.5035482619959694,1.410075645825652,rsf,24
